t; x
0.318; -0.515549
0.319; -1.40084
0.32; -1.25046
0.321; -0.18337
0.322; 0.819692
0.323; 0.834796
0.324; -0.14077
0.325; -1.2113
0.326; -1.39278
0.327; -0.499571
0.328; 0.653435
0.329; 1.00138
0.33; 0.23468
0.331; -0.937653
0.332; -1.44222
0.333; -0.800263
0.334; 0.410384
0.335; 1.0713
0.336; 0.58168
0.337; -0.598852
0.338; -1.3902
0.339; -1.05616
0.34; 0.112854
0.341; 1.03912
0.342; 0.872993
0.343; -0.219746
0.344; -1.23704
0.345; -1.24166
0.346; -0.211394
0.347; 0.908463
0.348; 1.08571
0.349; 0.171063
0.35; -0.991915
0.351; -1.33725
0.352; -0.531741
0.353; 0.691899
0.354; 1.20341
0.355; 0.543662
0.356; -0.672026
0.357; -1.33137
0.358; -0.817616
0.359; 0.409956
0.36; 1.21774
0.361; 0.869407
0.362; -0.301051
0.363; -1.22141
0.364; -1.04141
0.365; 0.0893142
0.366; 1.1294
0.367; 1.12343
0.368; 0.0929233
0.369; -1.01388
0.37; -1.18111
0.371; -0.239677
0.372; 0.948221
0.373; 1.28685
0.374; 0.479837
0.375; -0.723694
0.376; -1.22228
0.377; -0.545872
0.378; 0.692387
0.379; 1.34856
0.38; 0.830236
0.381; -0.372785
0.382; -1.15931
0.383; -0.8003
0.384; 0.386824
0.385; 1.30627
0.386; 1.11782
0.387; 0.0119151
0.388; -0.995807
0.389; -0.978887
0.39; 0.0608686
0.391; 1.16687
0.392; 1.3217
0.393; 0.400853
0.394; -0.744054
0.395; -1.06465
0.396; -0.254521
0.397; 0.945792
0.398; 1.4283
0.399; 0.764419
0.4; -0.423746
0.401; -1.04915
0.402; -0.529721
0.403; 0.665665
0.404; 1.43252
0.405; 1.07549
0.406; -0.060097
0.407; -0.933024
0.408; -0.739237
0.409; 0.354142
0.41; 1.33825
0.411; 1.31174
0.412; 0.31847
0.413; -0.725731
0.414; -0.864029
0.415; 0.041255
0.416; 1.158
0.417; 1.45756
0.418; 0.68284
0.419; -0.444393
0.42; -0.893128
0.421; -0.243482
0.422; 0.911711
0.423; 1.50538
0.424; 1.00573
0.425; -0.112051
0.426; -0.824408
0.427; -0.47387
0.428; 0.624808
0.429; 1.45629
0.43; 1.264
0.431; 0.244546
0.432; -0.664465
0.433; -0.629439
0.434; 0.325735
0.435; 1.31987
0.436; 1.44061
0.437; 0.597391
0.438; -0.427687
0.439; -0.697201
0.44; 0.043164
0.441; 1.11317
0.442; 1.52599
0.443; 0.919692
0.444; -0.134638
0.445; -0.672595
0.446; -0.196758
0.447; 0.859029
0.448; 1.51879
0.449; 1.18817
0.45; 0.190036
0.451; -0.559555
0.452; -0.372846
0.453; 0.583776
0.454; 1.42585
0.455; 1.38498
0.456; 0.51996
0.457; -0.369748
0.458; -0.470726
0.459; 0.314587
0.46; 1.26137
0.461; 1.49918
0.462; 0.829437
0.463; -0.121125
0.464; -0.483914
0.465; 0.0768298
0.466; 1.04544
0.467; 1.52748
0.468; 1.09569
0.469; 0.164047
0.47; -0.414043
0.471; -0.108342
0.472; 0.801891
0.473; 1.47436
0.474; 1.30077
0.475; 0.461428
0.476; -0.270272
0.477; -0.225883
0.478; 0.555897
0.479; 1.3514
0.48; 1.43301
0.481; 0.74692
0.482; -0.0679837
0.483; -0.268019
0.484; 0.331412
0.485; 1.17594
0.486; 1.48779
0.487; 0.998843
0.488; 0.173036
0.489; -0.234605
0.49; 0.148841
0.491; 0.969214
0.492; 1.46778
0.493; 1.1998
0.494; 0.430728
0.495; -0.132673
0.496; 0.0231671
0.497; 0.754026
0.498; 1.38232
0.499; 1.33805
0.5; 0.682972
0.501; 0.0247259
0.502; -0.0372567
0.503; 0.552421
0.504; 1.24627
0.505; 1.40837
0.506; 0.909674
0.507; 0.22021
0.508; -0.031145
0.509; 0.383435
0.51; 1.07828
0.511; 1.41221
0.512; 1.09455
0.513; 0.434072
0.514; 0.036065
0.515; 0.26129
0.516; 0.898676
0.517; 1.35723
0.518; 1.22649
0.519; 0.646388
0.52; 0.153251
0.521; 0.194194
0.522; 0.727272
0.523; 1.25623
0.524; 1.30028
0.525; 0.838999
0.526; 0.305175
0.527; 0.183869
0.528; 0.581258
0.529; 1.12554
0.53; 1.31689
0.531; 0.99722
0.532; 0.474373
0.533; 0.22583
0.534; 0.473492
0.535; 0.983076
0.536; 1.28293
0.537; 1.1111
0.538; 0.643156
0.539; 0.310339
0.54; 0.411358
0.541; 0.846306
0.542; 1.20969
0.543; 1.17614
0.544; 0.795494
0.545; 0.423876
0.546; 0.396299
0.547; 0.730282
0.548; 1.1116
0.549; 1.19346
0.55; 0.918619
0.551; 0.550937
0.552; 0.424086
0.553; 0.646047
0.554; 1.00447
0.555; 1.16932
0.556; 1.0042
0.557; 0.675927
0.558; 0.485716
0.559; 0.59958
0.56; 0.90351
0.561; 1.11417
0.562; 1.04899
0.563; 0.784953
0.564; 0.568833
0.565; 0.591387
0.566; 0.821548
0.567; 1.04112
0.568; 1.05492
0.569; 0.867325
0.57; 0.659443
0.571; 0.616791
0.572; 0.767546
0.573; 0.964292
0.574; 1.02859
0.575; 0.916636
0.576; 0.743736
0.577; 0.666832
0.578; 0.745652
0.579; 0.896963
0.58; 0.980247
0.581; 0.931319
0.582; 0.809782
0.583; 0.729661
0.584; 0.754882
0.585; 0.849853
0.586; 0.922387
0.587; 0.914648
0.588; 0.848952
0.589; 0.792226
0.59; 0.789467
0.591; 0.829786
0.592; 0.86803
0.593; 0.874175
0.594; 0.856889
0.595; 0.84203
0.596; 0.839798
0.597; 0.838842
0.598; 0.828969
0.599; 0.82067
0.6; 0.833978
0.601; 0.868772
0.602; 0.893844
0.603; 0.87415
0.604; 0.814151
0.605; 0.766664
0.606; 0.785249
0.607; 0.865678
0.608; 0.938831
0.609; 0.928318
0.61; 0.828413
0.611; 0.724751
0.612; 0.719727
0.613; 0.830395
0.614; 0.962992
0.615; 0.990466
0.616; 0.871745
0.617; 0.705848
0.618; 0.649305
0.619; 0.765356
0.62; 0.957163
0.621; 1.0477
0.622; 0.939178
0.623; 0.71762
0.624; 0.58723
0.625; 0.67759
0.626; 0.916063
0.627; 1.08682
0.628; 1.02133
0.629; 0.763269
0.63; 0.546363
0.631; 0.577981
0.632; 0.839108
0.633; 1.09614
0.634; 1.10554
0.635; 0.840875
0.636; 0.537424
0.637; 0.480045
0.638; 0.730702
0.639; 1.06702
0.64; 1.17744
0.641; 0.943381
0.642; 0.567409
0.643; 0.398339
0.644; 0.59994
0.645; 0.995157
0.646; 1.22275
0.647; 1.05924
0.648; 0.638404
0.649; 0.346663
0.65; 0.459779
0.651; 0.881361
0.652; 1.22914
0.653; 1.17366
0.654; 0.746961
0.655; 0.336232
0.656; 0.325713
0.657; 0.731739
0.658; 1.18783
0.659; 1.27031
0.66; 0.884147
0.661; 0.374064
0.662; 0.214096
0.663; 0.557343
0.664; 1.09491
0.665; 1.33324
0.666; 1.03629
0.667; 0.461764
0.668; 0.140243
0.669; 0.373239
0.67; 0.952016
0.671; 1.3488
0.672; 1.18631
0.673; 0.594898
0.674; 0.116531
0.675; 0.197088
0.676; 0.766562
0.677; 1.30741
0.678; 1.31561
0.679; 0.763068
0.68; 0.150699
0.681; 0.0473647
0.682; 0.55127
0.683; 1.20482
0.684; 1.40607
0.685; 0.95071
0.686; 0.244572
0.687; -0.0586353
0.688; 0.323171
0.689; 1.04291
0.69; 1.44217
0.691; 1.13855
0.692; 0.393386
0.693; -0.106804
0.694; 0.102099
0.695; 0.829836
0.696; 1.41284
0.697; 1.30556
0.698; 0.585843
0.699; -0.0880229
0.7; -0.0911898
0.701; 0.579558
0.702; 1.31282
0.703; 1.43118
0.704; 0.804929
0.705; 0.000459204
0.706; -0.23712
0.707; 0.310763
0.708; 1.14354
0.709; 1.49755
0.71; 1.02943
0.711; 0.154263
0.712; -0.31941
0.713; 0.0452852
0.714; 0.913276
0.715; 1.49154
0.716; 1.236
0.717; 0.361866
0.718; -0.327003
0.719; -0.193866
0.72; 0.636658
0.721; 1.40625
0.722; 1.40152
0.723; 0.605392
0.724; -0.255567
0.725; -0.384705
0.726; 0.333574
0.727; 1.24195
0.728; 1.50552
0.729; 0.862149
0.73; -0.108385
0.731; -0.508502
0.732; 0.0275216
0.733; 1.00636
0.734; 1.53235
0.735; 1.10676
0.736; 0.103526
0.737; -0.551838
0.738; -0.256437
0.739; 0.714138
0.74; 1.47292
0.741; 1.31366
0.742; 0.362121
0.743; -0.508251
0.744; -0.493963
0.745; 0.385809
0.746; 1.32571
0.747; 1.45968
0.748; 0.643835
0.749; -0.379275
0.75; -0.663782
0.751; 0.0460553
0.752; 1.09721
0.753; 1.52642
0.754; 0.921745
0.755; -0.174704
0.756; -0.74986
0.757; -0.278372
0.758; 0.801427
0.759; 1.50213
0.76; 1.16815
0.761; 0.0879874
0.762; -0.743202
0.763; -0.561013
0.764; 0.458869
0.765; 1.383
0.766; 1.35732
0.767; 0.385073
0.768; -0.643051
0.769; -0.778134
0.77; 0.0948219
0.771; 1.17362
0.772; 1.468
0.773; 0.688705
0.774; -0.457331
0.775; -0.911021
0.776; -0.262765
0.777; 0.886721
0.778; 1.48558
0.779; 0.96955
0.78; -0.202218
0.781; -0.947917
0.782; -0.585702
0.783; 0.542104
0.784; 1.40354
0.785; 1.19962
0.786; 0.099145
0.787; -0.88539
0.788; -0.848057
0.789; 0.165021
0.79; 1.22407
0.791; 1.35498
0.792; 0.418711
0.793; -0.728957
0.794; -1.02856
0.795; -0.215981
0.796; 0.957976
0.797; 1.41812
0.798; 0.726145
0.799; -0.492853
0.8; -1.11264
0.801; -0.571493
0.802; 0.623739
0.803; 1.37953
0.804; 0.991718
0.805; -0.198904
0.806; -1.094
0.807; -0.873806
0.808; 0.245897
0.809; 1.23867
0.81; 1.18917
0.811; 0.125396
0.812; -0.975375
0.813; -1.09938
0.814; -0.147049
0.815; 1.00394
0.816; 1.2982
0.817; 0.449439
0.818; -0.768532
0.819; -1.23099
0.82; -0.52508
