i,m,x,v
0,1,3.99519155389,-0.987379414667
1,1,3.98531775974,-0.987379414667
2,1,3.9754439656,-0.987379414667
3,1,3.96557017145,-0.987379414667
4,1,3.9556963773,-0.987379414667
5,1,3.94582258316,-0.987379414667
6,1,3.93594878901,-0.987379414667
7,1,3.92607499486,-0.987379414667
8,1,3.91620120072,-0.987379414667
9,1,3.90632740657,-0.987379414667
10,1,3.89645361242,-0.987379414667
11,1,3.88657981828,-0.987379414667
12,1,3.87670602413,-0.987379414667
13,1,3.86683222998,-0.987379414667
14,1,3.85695843584,-0.987379414667
15,1,3.84708464169,-0.987379414667
16,1,3.83721084754,-0.987379414667
17,1,3.8273370534,-0.987379414667
18,1,3.82022799674,-0.0715477676412
19,1,3.81951251906,-0.0715477676412
20,1,3.81879704138,-0.0715477676412
21,1,3.81808156371,-0.0715477676412
22,1,3.81736608603,-0.0715477676412
23,1,3.81665060835,-0.0715477676412
24,1,3.81593513068,-0.0715477676412
25,1,3.815219653,-0.0715477676412
26,1,3.81450417533,-0.0715477676412
27,1,3.81378869765,-0.0715477676412
28,1,3.81307321997,-0.0715477676412
29,1,3.8123577423,-0.0715477676412
30,1,3.81164226462,-0.0715477676412
31,1,3.79715364496,-1.63057985366
32,1,3.78084784642,-1.63057985366
33,1,3.76454204788,-1.63057985366
34,1,3.74823624935,-1.63057985366
35,1,3.73193045081,-1.63057985366
36,1,3.71562465227,-1.63057985366
37,1,3.69931885374,-1.63057985366
38,1,3.6830130552,-1.63057985366
39,1,3.66670725666,-1.63057985366
40,1,3.65040145813,-1.63057985366
41,1,3.63409565959,-1.63057985366
42,1,3.61778986105,-1.63057985366
43,1,3.60148406252,-1.63057985366
44,1,3.58517826398,-1.63057985366
45,1,3.56887246544,-1.63057985366
46,1,3.55256666691,-1.63057985366
47,1,3.53626086837,-1.63057985366
48,1,3.52124943485,-0.987379414667
49,1,3.53550726566,1.55521958304
50,1,3.55105946149,1.55521958304
51,1,3.56661165732,1.55521958304
52,1,3.58216385316,1.55521958304
53,1,3.60174235229,2.45232702483
54,1,3.60602894446,-3.84038488625
55,1,3.60098331307,-2.52823094682
56,1,3.58307043342,1.54453378279
57,1,3.59851577125,1.54453378279
58,1,3.58624567447,-2.20425555199
59,1,3.57229041343,-4.16706956492
60,1,3.58590584568,2.17027267208
61,1,3.59621322416,-1.86653963125
62,1,3.57754782785,-1.86653963125
63,1,3.55888243154,-1.86653963125
64,1,3.5885977249,3.3216234258
65,1,3.6018696452,-2.61880091904
66,1,3.57568163601,-2.61880091904
67,1,3.55248585351,0.933741799191
68,1,3.5618232715,0.933741799191
69,1,3.57116068949,0.933741799191
70,1,3.58049810748,0.933741799191
71,1,3.58983552548,0.933741799191
72,1,3.59917294347,0.933741799191
73,1,3.60851036146,0.933741799191
74,1,3.61784777945,0.933741799191
75,1,3.62718519744,0.933741799191
76,1,3.63652261543,0.933741799191
77,1,3.64586003343,0.933741799191
78,1,3.65519745142,0.933741799191
79,1,3.66453486941,0.933741799191
80,1,3.6738722874,0.933741799191
81,1,3.68320970539,0.933741799191
82,1,3.69183735593,0.0423532243538
83,1,3.69226088817,0.0423532243538
84,1,3.69268442042,0.0423532243538
85,1,3.69310795266,0.0423532243538
