i,m,x,v
0,25,2.97090371203,0.574276943143
1,25,2.97664648146,0.574276943143
2,25,2.98238925089,0.574276943143
3,25,2.98813202032,0.574276943143
4,25,2.99387478975,0.574276943143
5,25,2.99961755918,0.574276943143
6,25,3.00536032861,0.574276943143
7,25,3.01110309805,0.574276943143
8,25,3.01684586748,0.574276943143
9,25,3.02258863691,0.574276943143
10,25,3.02833140634,0.574276943143
11,25,3.03407417577,0.574276943143
12,25,3.0398169452,0.574276943143
13,25,3.04555971463,0.574276943143
14,25,3.05130248407,0.574276943143
15,25,3.0570452535,0.574276943143
16,25,3.06278802293,0.574276943143
17,25,3.06853079236,0.574276943143
18,25,3.07427356179,0.574276943143
19,25,3.08001633122,0.574276943143
20,25,3.08575910065,0.574276943143
21,25,3.09150187009,0.574276943143
22,25,3.09724463952,0.574276943143
23,25,3.10298740895,0.574276943143
24,25,3.10873017838,0.574276943143
25,25,3.11447294781,0.574276943143
26,25,3.12021571724,0.574276943143
27,25,3.12595848667,0.574276943143
28,25,3.13170125611,0.574276943143
29,25,3.13744402554,0.574276943143
30,25,3.14318679497,0.574276943143
31,25,3.1489295644,0.574276943143
32,25,3.15467233383,0.574276943143
33,25,3.16041510326,0.574276943143
34,25,3.16615787269,0.574276943143
35,25,3.17190064213,0.574276943143
36,25,3.17764341156,0.574276943143
37,25,3.18338618099,0.574276943143
38,25,3.18912895042,0.574276943143
39,25,3.19487171985,0.574276943143
40,25,3.20061448928,0.574276943143
41,25,3.20635725871,0.574276943143
42,25,3.21210002815,0.574276943143
43,25,3.21784279758,0.574276943143
44,25,3.22358556701,0.574276943143
45,25,3.22932833644,0.574276943143
46,25,3.23507110587,0.574276943143
47,25,3.2408138753,0.574276943143
48,25,3.24576867621,0.492531723152
49,25,3.25069399344,0.492531723152
50,25,3.25420578468,0.329215448012
51,25,3.25626948633,0.227938920114
52,25,3.25854887553,0.227938920114
53,25,3.26082826473,0.227938920114
54,25,3.26310765394,0.227938920114
55,25,3.26538704314,0.227938920114
56,25,3.26766643234,0.227938920114
57,25,3.26769748126,-0.0850090649909
58,25,3.26684739061,-0.0850090649909
59,25,3.26474782113,-0.272949209747
60,25,3.26201832903,-0.272949209747
61,25,3.25928883693,-0.272949209747
62,25,3.25199157419,-0.572496929376
63,25,3.24470247351,-0.698016823423
64,25,3.23772230528,-0.698016823423
65,25,3.23074213705,-0.698016823423
66,25,3.22376196881,-0.698016823423
67,25,3.21678180058,-0.698016823423
68,25,3.20980163234,-0.698016823423
69,25,3.20235750946,-0.787903193256
70,25,3.19447847753,-0.787903193256
71,25,3.18659944559,-0.787903193256
72,25,3.17793065729,-0.928741479855
73,25,3.16864324249,-0.928741479855
74,25,3.1593558277,-0.928741479855
75,25,3.1500684129,-0.928741479855
