i,m,x,v
0,25,0.775461529969,0.657165766107
1,25,0.78203318763,0.657165766107
2,25,0.788604845291,0.657165766107
3,25,0.795176502952,0.657165766107
4,25,0.801748160613,0.657165766107
5,25,0.808319818274,0.657165766107
6,25,0.814891475935,0.657165766107
7,25,0.821463133596,0.657165766107
8,25,0.828034791257,0.657165766107
9,25,0.834606448918,0.657165766107
10,25,0.841178106579,0.657165766107
11,25,0.84774976424,0.657165766107
12,25,0.854321421902,0.657165766107
13,25,0.860893079563,0.657165766107
14,25,0.867464737224,0.657165766107
15,25,0.874036394885,0.657165766107
16,25,0.880608052546,0.657165766107
17,25,0.887179710207,0.657165766107
18,25,0.893751367868,0.657165766107
19,25,0.900323025529,0.657165766107
20,25,0.90689468319,0.657165766107
21,25,0.910712889021,0.0850786169518
22,25,0.91156367519,0.0850786169518
23,25,0.91241446136,0.0850786169518
24,25,0.913265247529,0.0850786169518
25,25,0.914116033699,0.0850786169518
26,25,0.914966819868,0.0850786169518
27,25,0.915817606038,0.0850786169518
28,25,0.916668392207,0.0850786169518
29,25,0.917519178377,0.0850786169518
30,25,0.918369964546,0.0850786169518
31,25,0.919220750716,0.0850786169518
32,25,0.920071536885,0.0850786169518
33,25,0.920922323055,0.0850786169518
34,25,0.921773109224,0.0850786169518
35,25,0.922623895394,0.0850786169518
36,25,0.923474681563,0.0850786169518
37,25,0.924325467733,0.0850786169518
38,25,0.925176253902,0.0850786169518
39,25,0.926027040072,0.0850786169518
40,25,0.926877826242,0.0850786169518
41,25,0.927728612411,0.0850786169518
42,25,0.928579398581,0.0850786169518
43,25,0.92943018475,0.0850786169518
44,25,0.93028097092,0.0850786169518
45,25,0.931131757089,0.0850786169518
46,25,0.931982543259,0.0850786169518
47,25,0.932833329428,0.0850786169518
48,25,0.933684115598,0.0850786169518
49,25,0.934534901767,0.0850786169518
50,25,0.935385687937,0.0850786169518
51,25,0.936236474106,0.0850786169518
52,25,0.937087260276,0.0850786169518
53,25,0.937938046445,0.0850786169518
54,25,0.938788832615,0.0850786169518
55,25,0.939639618784,0.0850786169518
56,25,0.940490404954,0.0850786169518
57,25,0.941341191123,0.0850786169518
58,25,0.942191977293,0.0850786169518
59,25,0.943042763462,0.0850786169518
60,25,0.943893549632,0.0850786169518
61,25,0.944744335801,0.0850786169518
62,25,0.945595121971,0.0850786169518
63,25,0.94644590814,0.0850786169518
64,25,0.94729669431,0.0850786169518
65,25,0.948147480479,0.0850786169518
66,25,0.948998266649,0.0850786169518
67,25,0.949849052819,0.0850786169518
68,25,0.950699838988,0.0850786169518
