i,m,x,v
0,25,1.65531208275,-0.3153215148
1,25,1.6521588676,-0.3153215148
2,25,1.64900565245,-0.3153215148
3,25,1.64585243731,-0.3153215148
4,25,1.64269922216,-0.3153215148
5,25,1.63954600701,-0.3153215148
6,25,1.63639279186,-0.3153215148
7,25,1.63323957671,-0.3153215148
8,25,1.63008636157,-0.3153215148
9,25,1.62693314642,-0.3153215148
10,25,1.62377993127,-0.3153215148
11,25,1.62062671612,-0.3153215148
12,25,1.61747350097,-0.3153215148
13,25,1.61432028583,-0.3153215148
14,25,1.61116707068,-0.3153215148
15,25,1.60801385553,-0.3153215148
16,25,1.60486064038,-0.3153215148
17,25,1.60170742523,-0.3153215148
18,25,1.59855421009,-0.3153215148
19,25,1.59540099494,-0.3153215148
20,25,1.59224777979,-0.3153215148
21,25,1.58909456464,-0.3153215148
22,25,1.58594134949,-0.3153215148
23,25,1.58278813435,-0.3153215148
24,25,1.5796349192,-0.3153215148
25,25,1.57648170405,-0.3153215148
26,25,1.5733284889,-0.3153215148
27,25,1.57017527375,-0.3153215148
28,25,1.56702205861,-0.3153215148
29,25,1.56386884346,-0.3153215148
30,25,1.56071562831,-0.3153215148
31,25,1.55756241316,-0.3153215148
32,25,1.55440919801,-0.3153215148
33,25,1.55125598287,-0.3153215148
34,25,1.54810276772,-0.3153215148
35,25,1.54494955257,-0.3153215148
36,25,1.54179633742,-0.3153215148
37,25,1.53864312227,-0.3153215148
38,25,1.53548990713,-0.3153215148
39,25,1.53233669198,-0.3153215148
40,25,1.52918347683,-0.3153215148
41,25,1.52603026168,-0.3153215148
42,25,1.52287704653,-0.3153215148
43,25,1.51972383139,-0.3153215148
44,25,1.51657061624,-0.3153215148
45,25,1.51341740109,-0.3153215148
46,25,1.51026418594,-0.3153215148
47,25,1.50711097079,-0.3153215148
48,25,1.50395775565,-0.3153215148
49,25,1.5008045405,-0.3153215148
50,25,1.49765132535,-0.3153215148
51,25,1.4944981102,-0.3153215148
52,25,1.49134489505,-0.3153215148
53,25,1.48819167991,-0.3153215148
54,25,1.48503846476,-0.3153215148
55,25,1.48188524961,-0.3153215148
56,25,1.47873203446,-0.3153215148
57,25,1.47557881931,-0.3153215148
58,25,1.47242560417,-0.3153215148
59,25,1.46927238902,-0.3153215148
60,25,1.46611917387,-0.3153215148
61,25,1.46296595872,-0.3153215148
62,25,1.45981274357,-0.3153215148
63,25,1.45665952843,-0.3153215148
64,25,1.45350631328,-0.3153215148
65,25,1.45035309813,-0.3153215148
66,25,1.44719988298,-0.3153215148
67,25,1.44404666783,-0.3153215148
68,25,1.44089345269,-0.3153215148
69,25,1.43774023754,-0.3153215148
70,25,1.43458702239,-0.3153215148
71,25,1.43143380724,-0.3153215148
72,25,1.42828059209,-0.3153215148
73,25,1.42512737695,-0.3153215148
74,25,1.4219741618,-0.3153215148
75,25,1.41882094665,-0.3153215148
76,25,1.4156677315,-0.3153215148
77,25,1.41251451635,-0.3153215148
78,25,1.40936130121,-0.3153215148
79,25,1.40620808606,-0.3153215148
80,25,1.40305487091,-0.3153215148
81,25,1.39990165576,-0.3153215148
82,25,1.39674844061,-0.3153215148
83,25,1.39359522547,-0.3153215148
84,25,1.39044201032,-0.3153215148
85,25,1.38728879517,-0.3153215148
86,25,1.38413558002,-0.3153215148
87,25,1.38098236487,-0.3153215148
88,25,1.37782914973,-0.3153215148
89,25,1.37467593458,-0.3153215148
90,25,1.37152271943,-0.3153215148
91,25,1.37408237713,0.657165766107
92,25,1.38065403479,0.657165766107
93,25,1.38722569245,0.657165766107
94,25,1.39379735011,0.657165766107
95,25,1.40036900777,0.657165766107
96,25,1.40694066543,0.657165766107
97,25,1.41351232309,0.657165766107
98,25,1.42008398075,0.657165766107
99,25,1.42665563841,0.657165766107
100,25,1.43322729608,0.657165766107
101,25,1.43979895374,0.657165766107
102,25,1.4463706114,0.657165766107
