i,m,x,v
0,25,5.44720674734,0.262804483225
1,25,5.44983479217,0.262804483225
2,25,5.45246283701,0.262804483225
3,25,5.45509088184,0.262804483225
4,25,5.45771892667,0.262804483225
5,25,5.4603469715,0.262804483225
6,25,5.46297501634,0.262804483225
7,25,5.46560306117,0.262804483225
8,25,5.468231106,0.262804483225
9,25,5.47085915083,0.262804483225
10,25,5.47348719567,0.262804483225
11,25,5.4761152405,0.262804483225
12,25,5.47874328533,0.262804483225
13,25,5.48137133016,0.262804483225
14,25,5.48399937499,0.262804483225
15,25,5.48662741983,0.262804483225
16,25,5.48925546466,0.262804483225
17,25,5.49188350949,0.262804483225
18,25,5.49451155432,0.262804483225
19,25,5.49713959916,0.262804483225
20,25,5.49976764399,0.262804483225
21,25,5.50239568882,0.262804483225
22,25,5.50502373365,0.262804483225
23,25,5.50765177848,0.262804483225
24,25,5.51027982332,0.262804483225
25,25,5.51290786815,0.262804483225
26,25,5.51553591298,0.262804483225
27,25,5.51816395781,0.262804483225
28,25,5.52079200265,0.262804483225
29,25,5.52342004748,0.262804483225
30,25,5.52604809231,0.262804483225
31,25,5.52867613714,0.262804483225
32,25,5.53130418197,0.262804483225
33,25,5.53393222681,0.262804483225
34,25,5.53656027164,0.262804483225
35,25,5.53918831647,0.262804483225
36,25,5.5418163613,0.262804483225
37,25,5.54444440614,0.262804483225
38,25,5.54707245097,0.262804483225
39,25,5.5497004958,0.262804483225
40,25,5.55232854063,0.262804483225
41,25,5.55495658546,0.262804483225
42,25,5.5575846303,0.262804483225
43,25,5.56021267513,0.262804483225
44,25,5.56284071996,0.262804483225
45,25,5.5616083828,-0.450733370534
46,25,5.5571010491,-0.450733370534
47,25,5.55259371539,-0.450733370534
48,25,5.54808638169,-0.450733370534
49,25,5.54357904798,-0.450733370534
50,25,5.53907171428,-0.450733370534
51,25,5.53456438057,-0.450733370534
52,25,5.53005704687,-0.450733370534
53,25,5.52554971316,-0.450733370534
54,25,5.52104237946,-0.450733370534
55,25,5.51653504575,-0.450733370534
56,25,5.51202771205,-0.450733370534
57,25,5.50752037834,-0.450733370534
58,25,5.50301304463,-0.450733370534
59,25,5.49850571093,-0.450733370534
60,25,5.49399837722,-0.450733370534
61,25,5.48949104352,-0.450733370534
62,25,5.48498370981,-0.450733370534
63,25,5.48047637611,-0.450733370534
64,25,5.4759690424,-0.450733370534
65,25,5.4714617087,-0.450733370534
66,25,5.46695437499,-0.450733370534
67,25,5.46244704129,-0.450733370534
68,25,5.45793970758,-0.450733370534
69,25,5.45343237388,-0.450733370534
70,25,5.44892504017,-0.450733370534
71,25,5.44441770646,-0.450733370534
72,25,5.43991037276,-0.450733370534
73,25,5.43540303905,-0.450733370534
74,25,5.43089570535,-0.450733370534
75,25,5.42638837164,-0.450733370534
76,25,5.42188103794,-0.450733370534
77,25,5.41737370423,-0.450733370534
78,25,5.41286637053,-0.450733370534
79,25,5.40835903682,-0.450733370534
80,25,5.40385170312,-0.450733370534
81,25,5.39934436941,-0.450733370534
82,25,5.39483703571,-0.450733370534
83,25,5.390329702,-0.450733370534
84,25,5.3858223683,-0.450733370534
85,25,5.38131503459,-0.450733370534
86,25,5.37680770088,-0.450733370534
87,25,5.37230036718,-0.450733370534
88,25,5.36779303347,-0.450733370534
89,25,5.36328569977,-0.450733370534
90,25,5.35877836606,-0.450733370534
91,25,5.35427103236,-0.450733370534
92,25,5.34976369865,-0.450733370534
93,25,5.34525636495,-0.450733370534
94,25,5.34074903124,-0.450733370534
95,25,5.33624169754,-0.450733370534
96,25,5.33173436383,-0.450733370534
97,25,5.32722703013,-0.450733370534
98,25,5.32271969642,-0.450733370534
99,25,5.31821236272,-0.450733370534
100,25,5.31370502901,-0.450733370534
101,25,5.3091976953,-0.450733370534
102,25,5.3046903616,-0.450733370534
103,25,5.30018302789,-0.450733370534
104,25,5.29567569419,-0.450733370534
105,25,5.29116836048,-0.450733370534
106,25,5.28666102678,-0.450733370534
107,25,5.28215369307,-0.450733370534
108,25,5.27764635937,-0.450733370534
109,25,5.27313902566,-0.450733370534
110,25,5.26863169196,-0.450733370534
111,25,5.26412435825,-0.450733370534
112,25,5.25961702455,-0.450733370534
113,25,5.25510969084,-0.450733370534
114,25,5.25060235714,-0.450733370534
115,25,5.24609502343,-0.450733370534
116,25,5.24158768972,-0.450733370534
117,25,5.23708035602,-0.450733370534
118,25,5.23257302231,-0.450733370534
119,25,5.22806568861,-0.450733370534
120,25,5.2235583549,-0.450733370534
121,25,5.2190510212,-0.450733370534
122,25,5.21454368749,-0.450733370534
123,25,5.21003635379,-0.450733370534
124,25,5.20552902008,-0.450733370534
