i,m,x,v
0,1,3.65826906094,-0.0715477676412
1,1,3.61596618479,-0.488410916742
2,1,3.73167563956,-0.0715477676412
3,1,3.73096016188,-0.0715477676412
4,1,3.73024468421,-0.0715477676412
5,1,3.72952920653,-0.0715477676412
6,1,3.72881372885,-0.0715477676412
7,1,3.72809825118,-0.0715477676412
8,1,3.7273827735,-0.0715477676412
9,1,3.72666729582,-0.0715477676412
10,1,3.72595181815,-0.0715477676412
11,1,3.72523634047,-0.0715477676412
12,1,3.7245208628,-0.0715477676412
13,1,3.72380538512,-0.0715477676412
14,1,3.72308990744,-0.0715477676412
15,1,3.72237442977,-0.0715477676412
16,1,3.72165895209,-0.0715477676412
17,1,3.72094347441,-0.0715477676412
18,1,3.71746325925,-0.987379414667
19,1,3.7075894651,-0.987379414667
20,1,3.69771567096,-0.987379414667
21,1,3.68784187681,-0.987379414667
22,1,3.67796808266,-0.987379414667
23,1,3.66809428852,-0.987379414667
24,1,3.65822049437,-0.987379414667
25,1,3.64834670022,-0.987379414667
26,1,3.63847290608,-0.987379414667
27,1,3.62859911193,-0.987379414667
28,1,3.61872531778,-0.987379414667
29,1,3.60885152364,-0.987379414667
30,1,3.59897772949,-0.987379414667
31,1,3.58910393534,-0.987379414667
32,1,3.5792301412,-0.987379414667
33,1,3.56935634705,-0.987379414667
34,1,3.5594825529,-0.987379414667
35,1,3.54960875876,-0.987379414667
36,1,3.53973496461,-0.987379414667
37,1,3.52986117046,-0.987379414667
38,1,3.51998737632,-0.987379414667
39,1,3.51011358217,-0.987379414667
40,1,3.50023978802,-0.987379414667
41,1,3.49036599388,-0.987379414667
42,1,3.48049219973,-0.987379414667
43,1,3.47061840558,-0.987379414667
44,1,3.46074461144,-0.987379414667
45,1,3.45087081729,-0.987379414667
46,1,3.44099702314,-0.987379414667
47,1,3.431123229,-0.987379414667
48,1,3.41995506983,-1.63057985366
49,1,3.4113756407,-0.987379414667
50,1,3.42817254155,2.45232702483
51,1,3.45269581179,2.45232702483
52,1,3.47721908204,2.45232702483
53,1,3.49771604899,1.55521958304
54,1,3.51326824482,1.55521958304
55,1,3.46762509559,-3.84038488625
56,1,3.4757010036,-2.52823094682
57,1,3.45041869413,-2.52823094682
58,1,3.48685905234,3.98331474137
59,1,3.46420311895,-2.20425555199
60,1,3.43061971778,-4.16706956492
61,1,3.42011800791,-2.20425555199
62,1,3.42216525639,3.3216234258
63,1,3.45538149065,3.3216234258
64,1,3.44021703522,-1.86653963125
65,1,3.43381101752,0.933741799191
66,1,3.44314843552,0.933741799191
67,1,3.44949362682,-2.61880091904
68,1,3.42330561763,-2.61880091904
69,1,3.39711760844,-2.61880091904
70,1,3.37092959925,-2.61880091904
71,1,3.3661013122,0.380619614571
72,1,3.36990750834,0.380619614571
73,1,3.37371370449,0.380619614571
74,1,3.37751990063,0.380619614571
75,1,3.38132609678,0.380619614571
76,1,3.38513229293,0.380619614571
77,1,3.38893848907,0.380619614571
78,1,3.39274468522,0.380619614571
79,1,3.4014484273,0.902156245932
80,1,3.41046998976,0.902156245932
81,1,3.41949155222,0.902156245932
82,1,3.42851311468,0.902156245932
83,1,3.43753467714,0.902156245932
84,1,3.4465562396,0.902156245932
85,1,3.45557780206,0.902156245932
86,1,3.46459936451,0.902156245932
87,1,3.47362092697,0.902156245932
88,1,3.48264248943,0.902156245932
89,1,3.49166405189,0.902156245932
90,1,3.50068561435,0.902156245932
91,1,3.50970717681,0.902156245932
92,1,3.51872873927,0.902156245932
93,1,3.52775030173,0.902156245932
94,1,3.53677186419,0.902156245932
95,1,3.54579342665,0.902156245932
96,1,3.55481498911,0.902156245932
97,1,3.56383655157,0.902156245932
98,1,3.57285811403,0.902156245932
99,1,3.58187967649,0.902156245932
100,1,3.59090123895,0.902156245932
101,1,3.59988446856,0.0423532243538
102,1,3.6003080008,0.0423532243538
103,1,3.60073153304,0.0423532243538
104,1,3.60115506529,0.0423532243538
105,1,3.60157859753,0.0423532243538
106,1,3.60200212977,0.0423532243538
107,1,3.60242566202,0.0423532243538
108,1,3.60284919426,0.0423532243538
109,1,3.6032727265,0.0423532243538
110,1,3.60369625875,0.0423532243538
111,1,3.60411979099,0.0423532243538
112,1,3.60454332323,0.0423532243538
113,1,3.60496685548,0.0423532243538
114,1,3.60539038772,0.0423532243538
115,1,3.60581391996,0.0423532243538
116,1,3.60623745221,0.0423532243538
117,1,3.60666098445,0.0423532243538
118,1,3.6070845167,0.0423532243538
119,1,3.60750804894,0.0423532243538
120,1,3.60793158118,0.0423532243538
121,1,3.60835511343,0.0423532243538
122,1,3.60877864567,0.0423532243538
123,1,3.60920217791,0.0423532243538
124,1,3.60962571016,0.0423532243538
125,1,3.6100492424,0.0423532243538
126,1,3.61047277464,0.0423532243538
127,1,3.61089630689,0.0423532243538
128,1,3.61131983913,0.0423532243538
129,1,3.61174337137,0.0423532243538
130,1,3.61216690362,0.0423532243538
131,1,3.61259043586,0.0423532243538
132,1,3.6130139681,0.0423532243538
133,1,3.61343750035,0.0423532243538
134,1,3.61386103259,0.0423532243538
135,1,3.61428456484,0.0423532243538
136,1,3.61470809708,0.0423532243538
137,1,3.61731025781,0.380619614571
138,1,3.62111645396,0.380619614571
139,1,3.62492265011,0.380619614571
140,1,3.62872884625,0.380619614571
141,1,3.6325350424,0.380619614571
142,1,3.63634123854,0.380619614571
143,1,3.64014743469,0.380619614571
144,1,3.64395363083,0.380619614571
145,1,3.64775982698,0.380619614571
146,1,3.65156602313,0.380619614571
147,1,3.65537221927,0.380619614571
148,1,3.65917841542,0.380619614571
149,1,3.66298461156,0.380619614571
150,1,3.66679080771,0.380619614571
151,1,3.67059700385,0.380619614571
152,1,3.6744032,0.380619614571
153,1,3.67820939615,0.380619614571
154,1,3.68201559229,0.380619614571
155,1,3.68582178844,0.380619614571
156,1,3.68962798458,0.380619614571
157,1,3.69343418073,0.380619614571
158,1,3.69724037687,0.380619614571
159,1,3.70104657302,0.380619614571
160,1,3.70485276917,0.380619614571
161,1,3.70865896531,0.380619614571
162,1,3.71246516146,0.380619614571
163,1,3.7162713576,0.380619614571
164,1,3.72007755375,0.380619614571
165,1,3.72388374989,0.380619614571
166,1,3.72768994604,0.380619614571
167,1,3.73149614219,0.380619614571
168,1,3.73530233833,0.380619614571
169,1,3.73910853448,0.380619614571
170,1,3.74291473062,0.380619614571
171,1,3.74672092677,0.380619614571
172,1,3.75052712291,0.380619614571
173,1,3.75433331906,0.380619614571
174,1,3.75813951521,0.380619614571
175,1,3.76194571135,0.380619614571
176,1,3.7657519075,0.380619614571
177,1,3.76955810364,0.380619614571
178,1,3.77336429979,0.380619614571
179,1,3.77717049593,0.380619614571
180,1,3.78097669208,0.380619614571
181,1,3.78478288823,0.380619614571
182,1,3.78858908437,0.380619614571
183,1,3.79239528052,0.380619614571
184,1,3.79620147666,0.380619614571
185,1,3.80000767281,0.380619614571
186,1,3.80381386895,0.380619614571
187,1,3.8076200651,0.380619614571
188,1,3.81142626125,0.380619614571
189,1,3.81523245739,0.380619614571
190,1,3.81903865354,0.380619614571
191,1,3.82284484968,0.380619614571
192,1,3.82665104583,0.380619614571
193,1,3.83045724197,0.380619614571
194,1,3.83426343812,0.380619614571
195,1,3.83806963427,0.380619614571
196,1,3.84187583041,0.380619614571
197,1,3.84568202656,0.380619614571
198,1,3.8494882227,0.380619614571
199,1,3.85329441885,0.380619614571
200,1,3.85710061499,0.380619614571
201,1,3.86090681114,0.380619614571
202,1,3.86471300729,0.380619614571
203,1,3.86851920343,0.380619614571
204,1,3.87232539958,0.380619614571
205,1,3.87613159572,0.380619614571
206,1,3.87993779187,0.380619614571
207,1,3.88374398801,0.380619614571
208,1,3.88755018416,0.380619614571
209,1,3.89135638031,0.380619614571
210,1,3.89516257645,0.380619614571
211,1,3.8989687726,0.380619614571
