t; x
0.319; 0.122797
0.32; 0.122468
0.321; 0.12214
0.322; 0.121814
0.323; 0.121488
0.324; 0.121163
0.325; 0.120839
0.326; 0.120515
0.327; 0.120193
0.328; 0.119871
0.329; 0.119551
0.33; 0.119231
0.331; 0.118912
0.332; 0.118593
0.333; 0.118276
0.334; 0.11796
0.335; 0.117644
0.336; 0.117329
0.337; 0.117015
0.338; 0.116702
0.339; 0.11639
0.34; 0.116079
0.341; 0.115768
0.342; 0.115458
0.343; 0.115149
0.344; 0.114841
0.345; 0.114534
0.346; 0.114228
0.347; 0.113922
0.348; 0.113617
0.349; 0.113313
0.35; 0.11301
0.351; 0.112708
0.352; 0.112406
0.353; 0.112105
0.354; 0.111805
0.355; 0.111506
0.356; 0.111208
0.357; 0.11091
0.358; 0.110613
0.359; 0.110317
0.36; 0.110022
0.361; 0.109728
0.362; 0.109434
0.363; 0.109141
0.364; 0.108849
0.365; 0.108558
0.366; 0.108268
0.367; 0.107978
0.368; 0.107689
0.369; 0.107401
0.37; 0.107113
0.371; 0.106827
0.372; 0.106541
0.373; 0.106256
0.374; 0.105972
0.375; 0.105688
0.376; 0.105405
0.377; 0.105123
0.378; 0.104842
0.379; 0.104561
0.38; 0.104282
0.381; 0.104002
0.382; 0.103724
0.383; 0.103447
0.384; 0.10317
0.385; 0.102894
0.386; 0.102618
0.387; 0.102344
0.388; 0.10207
0.389; 0.101797
0.39; 0.101524
0.391; 0.101253
0.392; 0.100982
0.393; 0.100712
0.394; 0.100442
0.395; 0.100173
0.396; 0.0999054
0.397; 0.099638
0.398; 0.0993714
0.399; 0.0991055
0.4; 0.0988403
0.401; 0.0985758
0.402; 0.098312
0.403; 0.098049
0.404; 0.0977866
0.405; 0.0975249
0.406; 0.097264
0.407; 0.0970037
0.408; 0.0967441
0.409; 0.0964853
0.41; 0.0962271
0.411; 0.0959696
0.412; 0.0957128
0.413; 0.0954567
0.414; 0.0952012
0.415; 0.0949465
0.416; 0.0946924
0.417; 0.094439
0.418; 0.0941863
0.419; 0.0939343
0.42; 0.093683
0.421; 0.0934323
0.422; 0.0931823
0.423; 0.0929329
0.424; 0.0926842
0.425; 0.0924362
0.426; 0.0921889
0.427; 0.0919422
0.428; 0.0916962
0.429; 0.0914508
0.43; 0.0912061
0.431; 0.090962
0.432; 0.0907186
0.433; 0.0904759
0.434; 0.0902338
0.435; 0.0899923
0.436; 0.0897515
0.437; 0.0895113
0.438; 0.0892718
0.439; 0.0890329
0.44; 0.0887947
0.441; 0.0885571
0.442; 0.0883201
0.443; 0.0880838
0.444; 0.0878481
0.445; 0.087613
0.446; 0.0873785
0.447; 0.0871447
0.448; 0.0869115
0.449; 0.086679
0.45; 0.086447
0.451; 0.0862157
0.452; 0.085985
0.453; 0.0857549
0.454; 0.0855254
0.455; 0.0852966
