t;x
0.355; 10.355
0.356; 10.356
0.357; 10.357
0.358; 10.358
0.359; 10.359
0.36; 10.36
0.361; 10.361
0.362; 10.362
0.363; 10.363
0.364; 10.364
0.365; 10.365
0.366; 10.366
0.367; 10.367
0.368; 10.368
0.369; 10.369
0.37; 10.37
0.371; 10.371
0.372; 10.372
0.373; 10.373
0.374; 10.374
0.375; 10.375
0.376; 10.376
0.377; 10.377
0.378; 10.378
0.379; 10.379
0.38; 10.38
0.381; 10.381
0.382; 10.382
0.383; 10.383
0.384; 10.384
0.385; 10.385
0.386; 10.386
0.387; 10.387
0.388; 10.388
0.389; 10.389
0.39; 10.39
0.391; 10.391
0.392; 10.392
0.393; 10.393
0.394; 10.394
0.395; 10.395
0.396; 10.396
0.397; 10.397
0.398; 10.398
0.399; 10.399
0.4; 10.4
0.401; 10.401
0.402; 10.402
0.403; 10.403
0.404; 10.404
0.405; 10.405
0.406; 10.406
0.407; 10.407
0.408; 10.408
0.409; 10.409
0.41; 10.41
0.411; 10.411
0.412; 10.412
0.413; 10.413
0.414; 10.414
0.415; 10.415
0.416; 10.416
0.417; 10.417
0.418; 10.418
0.419; 10.419
0.42; 10.42
0.421; 10.421
0.422; 10.422
0.423; 10.423
0.424; 10.424
0.425; 10.425
0.426; 10.426
0.427; 10.427
0.428; 10.428
0.429; 10.429
0.43; 10.43
0.431; 10.431
0.432; 10.432
0.433; 10.433
0.434; 10.434
0.435; 10.435
0.436; 10.436
0.437; 10.437
0.438; 10.438
0.439; 10.439
0.44; 10.44
0.441; 10.441
0.442; 10.442
0.443; 10.443
0.444; 10.444
0.445; 10.445
0.446; 10.446
0.447; 10.447
0.448; 10.448
0.449; 10.449
0.45; 10.45
0.451; 10.451
0.452; 10.452
0.453; 10.453
0.454; 10.454
0.455; 10.455
0.456; 10.456
0.457; 10.457
0.458; 10.458
0.459; 10.459
0.46; 10.46
0.461; 10.461
0.462; 10.462
0.463; 10.463
0.464; 10.464
0.465; 10.465
0.466; 10.466
0.467; 10.467
0.468; 10.468
0.469; 10.469
0.47; 10.47
0.471; 10.471
0.472; 10.472
0.473; 10.473
0.474; 10.474
0.475; 10.475
0.476; 10.476
0.477; 10.477
0.478; 10.478
0.479; 10.479
0.48; 10.48
0.481; 10.481
0.482; 10.482
0.483; 10.483
0.484; 10.484
0.485; 10.485
0.486; 10.486
0.487; 10.487
0.488; 10.488
0.489; 10.489
0.49; 10.49
0.491; 10.491
0.492; 10.492
0.493; 10.493
0.494; 10.494
0.495; 10.495
0.496; 10.496
0.497; 10.497
0.498; 10.498
0.499; 10.499
0.5; 10.5
0.501; 10.501
0.502; 10.502
0.503; 10.503
0.504; 10.504
0.505; 10.505
0.506; 10.506
0.507; 10.507
0.508; 10.508
0.509; 10.509
0.51; 10.51
0.511; 10.511
0.512; 10.512
0.513; 10.513
0.514; 10.514
0.515; 10.515
0.516; 10.516
0.517; 10.517
0.518; 10.518
0.519; 10.519
0.52; 10.52
0.521; 10.521
0.522; 10.522
0.523; 10.523
0.524; 10.524
0.525; 10.525
0.526; 10.526
0.527; 10.527
0.528; 10.528
0.529; 10.529
0.53; 10.53
0.531; 10.531
0.532; 10.532
0.533; 10.533
0.534; 10.534
0.535; 10.535
0.536; 10.536
0.537; 10.537
0.538; 10.538
0.539; 10.539
0.54; 10.54
0.541; 10.541
0.542; 10.542
0.543; 10.543
0.544; 10.544
0.545; 10.545
0.546; 10.546
0.547; 10.547
0.548; 10.548
0.549; 10.549
0.55; 10.55
0.551; 10.551
0.552; 10.552
0.553; 10.553
0.554; 10.554
0.555; 10.555
0.556; 10.556
0.557; 10.557
0.558; 10.558
0.559; 10.559
0.56; 10.56
0.561; 10.561
0.562; 10.562
0.563; 10.563
0.564; 10.564
0.565; 10.565
0.566; 10.566
0.567; 10.567
0.568; 10.568
0.569; 10.569
0.57; 10.57
0.571; 10.571
0.572; 10.572
0.573; 10.573
0.574; 10.574
0.575; 10.575
0.576; 10.576
0.577; 10.577
0.578; 10.578
0.579; 10.579
0.58; 10.58
0.581; 10.581
0.582; 10.582
0.583; 10.583
0.584; 10.584
0.585; 10.585
0.586; 10.586
0.587; 10.587
0.588; 10.588
0.589; 10.589
0.59; 10.59
0.591; 10.591
0.592; 10.592
0.593; 10.593
0.594; 10.594
0.595; 10.595
0.596; 10.596
0.597; 10.597
0.598; 10.598
0.599; 10.599
0.6; 10.6
0.601; 10.601
0.602; 10.602
0.603; 10.603
0.604; 10.604
0.605; 10.605
0.606; 10.606
0.607; 10.607
0.608; 10.608
0.609; 10.609
0.61; 10.61
0.611; 10.611
0.612; 10.612
0.613; 10.613
0.614; 10.614
0.615; 10.615
0.616; 10.616
0.617; 10.617
0.618; 10.618
0.619; 10.619
0.62; 10.62
0.621; 10.621
0.622; 10.622
0.623; 10.623
0.624; 10.624
0.625; 10.625
0.626; 10.626
0.627; 10.627
0.628; 10.628
0.629; 10.629
0.63; 10.63
0.631; 10.631
0.632; 10.632
0.633; 10.633
0.634; 10.634
0.635; 10.635
0.636; 10.636
0.637; 10.637
0.638; 10.638
0.639; 10.639
0.64; 10.64
0.641; 10.641
0.642; 10.642
0.643; 10.643
0.644; 10.644
0.645; 10.645
0.646; 10.646
0.647; 10.647
0.648; 10.648
0.649; 10.649
0.65; 10.65
0.651; 10.651
0.652; 10.652
0.653; 10.653
0.654; 10.654
0.655; 10.655
0.656; 10.656
0.657; 10.657
0.658; 10.658
0.659; 10.659
0.66; 10.66
0.661; 10.661
0.662; 10.662
0.663; 10.663
0.664; 10.664
0.665; 10.665
0.666; 10.666
0.667; 10.667
0.668; 10.668
0.669; 10.669
0.67; 10.67
0.671; 10.671
0.672; 10.672
0.673; 10.673
0.674; 10.674
0.675; 10.675
0.676; 10.676
0.677; 10.677
0.678; 10.678
0.679; 10.679
0.68; 10.68
0.681; 10.681
0.682; 10.682
0.683; 10.683
0.684; 10.684
0.685; 10.685
0.686; 10.686
0.687; 10.687
0.688; 10.688
0.689; 10.689
0.69; 10.69
0.691; 10.691
0.692; 10.692
0.693; 10.693
0.694; 10.694
0.695; 10.695
0.696; 10.696
0.697; 10.697
0.698; 10.698
0.699; 10.699
0.7; 10.7
0.701; 10.701
0.702; 10.702
