t; x
0; 0
0.0005; 0.00499998
0.001; 0.00999985
0.0015; 0.0149995
0.002; 0.0199988
0.0025; 0.0249976
0.003; 0.0299958
0.0035; 0.0349933
0.004; 0.0399899
0.0045; 0.0449856
0.005; 0.0499801
0.0055; 0.0549734
0.006; 0.0599654
0.0065; 0.0649559
0.007; 0.0699447
0.0075; 0.0749319
0.008; 0.0799172
0.0085; 0.0849005
0.009; 0.0898817
0.0095; 0.0948607
0.01; 0.0998374
0.0105; 0.104812
0.011; 0.109783
0.0115; 0.114752
0.012; 0.119718
0.0125; 0.124681
0.013; 0.129641
0.0135; 0.134598
0.014; 0.139551
0.0145; 0.144501
0.015; 0.149447
0.0155; 0.15439
0.016; 0.159328
0.0165; 0.164263
0.017; 0.169194
0.0175; 0.17412
0.018; 0.179043
0.0185; 0.18396
0.019; 0.188873
0.0195; 0.193782
0.02; 0.198685
0.0205; 0.203584
0.021; 0.208478
0.0215; 0.213366
0.022; 0.218249
0.0225; 0.223127
0.023; 0.227999
0.0235; 0.232865
0.024; 0.237726
0.0245; 0.242581
0.025; 0.247429
0.0255; 0.252272
0.026; 0.257108
0.0265; 0.261938
0.027; 0.266761
0.0275; 0.271578
0.028; 0.276387
0.0285; 0.28119
0.029; 0.285986
0.0295; 0.290775
0.03; 0.295557
0.0305; 0.300331
0.031; 0.305097
0.0315; 0.309857
0.032; 0.314608
0.0325; 0.319351
0.033; 0.324087
0.0335; 0.328814
0.034; 0.333534
0.0345; 0.338245
0.035; 0.342947
0.0355; 0.347641
0.036; 0.352326
0.0365; 0.357003
0.037; 0.36167
0.0375; 0.366329
0.038; 0.370978
0.0385; 0.375619
0.039; 0.380249
0.0395; 0.384871
0.04; 0.389482
0.0405; 0.394084
0.041; 0.398677
0.0415; 0.403259
0.042; 0.407831
0.0425; 0.412393
0.043; 0.416945
0.0435; 0.421486
0.044; 0.426017
0.0445; 0.430537
0.045; 0.435046
0.0455; 0.439545
0.046; 0.444032
0.0465; 0.448509
0.047; 0.452974
0.0475; 0.457428
0.048; 0.461871
0.0485; 0.466302
0.049; 0.470721
0.0495; 0.475129
0.05; 0.479525
0.0505; 0.483908
0.051; 0.48828
0.0515; 0.49264
0.052; 0.496987
0.0525; 0.501322
0.053; 0.505644
0.0535; 0.509954
0.054; 0.514251
0.0545; 0.518535
0.055; 0.522806
0.0555; 0.527064
0.056; 0.531309
0.0565; 0.535541
0.057; 0.539759
0.0575; 0.543964
0.058; 0.548155
0.0585; 0.552333
0.059; 0.556497
0.0595; 0.560647
0.06; 0.564783
0.0605; 0.568904
0.061; 0.573012
0.0615; 0.577105
0.062; 0.581184
0.0625; 0.585249
0.063; 0.589298
0.0635; 0.593333
0.064; 0.597354
0.0645; 0.601359
0.065; 0.605349
0.0655; 0.609324
0.066; 0.613284
0.0665; 0.617229
0.067; 0.621158
0.0675; 0.625072
0.068; 0.62897
0.0685; 0.632853
0.069; 0.636719
0.0695; 0.64057
0.07; 0.644405
0.0705; 0.648223
0.071; 0.652026
0.0715; 0.655812
0.072; 0.659581
0.0725; 0.663335
0.073; 0.667071
0.0735; 0.670791
0.074; 0.674495
0.0745; 0.678181
0.075; 0.681851
0.0755; 0.685503
0.076; 0.689138
0.0765; 0.692757
0.077; 0.696357
0.0775; 0.699941
0.078; 0.703507
0.0785; 0.707055
0.079; 0.710586
0.0795; 0.714099
0.08; 0.717594
0.0805; 0.721071
0.081; 0.724531
0.0815; 0.727972
0.082; 0.731395
0.0825; 0.734799
0.083; 0.738185
0.0835; 0.741553
0.084; 0.744903
0.0845; 0.748233
0.085; 0.751545
0.0855; 0.754839
0.086; 0.758113
0.0865; 0.761368
0.087; 0.764605
0.0875; 0.767822
0.088; 0.77102
0.0885; 0.774199
0.089; 0.777359
0.0895; 0.780499
0.09; 0.78362
0.0905; 0.786721
0.091; 0.789802
0.0915; 0.792864
0.092; 0.795906
0.0925; 0.798927
0.093; 0.801929
0.0935; 0.804911
0.094; 0.807873
0.0945; 0.810815
0.095; 0.813736
0.0955; 0.816637
0.096; 0.819518
0.0965; 0.822378
0.097; 0.825218
0.0975; 0.828037
0.098; 0.830835
0.0985; 0.833613
0.099; 0.83637
0.0995; 0.839106
0.1; 0.841821
0.1005; 0.844514
0.101; 0.847187
0.1015; 0.849839
0.102; 0.852469
0.1025; 0.855078
0.103; 0.857666
0.1035; 0.860232
0.104; 0.862777
0.1045; 0.8653
0.105; 0.867802
0.1055; 0.870282
0.106; 0.87274
0.1065; 0.875176
0.107; 0.877591
0.1075; 0.879983
0.108; 0.882354
0.1085; 0.884702
0.109; 0.887029
0.1095; 0.889333
0.11; 0.891615
0.1105; 0.893875
0.111; 0.896112
0.1115; 0.898327
0.112; 0.90052
0.1125; 0.90269
0.113; 0.904837
0.1135; 0.906962
0.114; 0.909064
0.1145; 0.911144
0.115; 0.9132
0.1155; 0.915234
0.116; 0.917245
0.1165; 0.919234
0.117; 0.921199
0.1175; 0.923141
0.118; 0.92506
0.1185; 0.926956
0.119; 0.928829
0.1195; 0.930678
0.12; 0.932504
0.1205; 0.934307
0.121; 0.936087
0.1215; 0.937843
0.122; 0.939576
0.1225; 0.941285
0.123; 0.942971
0.1235; 0.944633
0.124; 0.946272
0.1245; 0.947887
0.125; 0.949478
0.1255; 0.951046
0.126; 0.95259
0.1265; 0.95411
0.127; 0.955606
0.1275; 0.957078
0.128; 0.958526
0.1285; 0.959951
0.129; 0.961351
0.1295; 0.962727
0.13; 0.96408
0.1305; 0.965408
0.131; 0.966712
0.1315; 0.967992
0.132; 0.969247
0.1325; 0.970479
0.133; 0.971686
0.1335; 0.972869
0.134; 0.974028
0.1345; 0.975162
0.135; 0.976272
0.1355; 0.977357
0.136; 0.978418
0.1365; 0.979455
0.137; 0.980467
0.1375; 0.981455
0.138; 0.982418
0.1385; 0.983356
0.139; 0.98427
0.1395; 0.98516
0.14; 0.986024
0.1405; 0.986864
0.141; 0.98768
0.1415; 0.98847
0.142; 0.989237
0.1425; 0.989978
0.143; 0.990694
0.1435; 0.991386
0.144; 0.992053
0.1445; 0.992695
0.145; 0.993313
0.1455; 0.993905
0.146; 0.994473
0.1465; 0.995016
0.147; 0.995534
0.1475; 0.996027
0.148; 0.996495
0.1485; 0.996938
0.149; 0.997357
0.1495; 0.99775
0.15; 0.998118
0.1505; 0.998462
0.151; 0.998781
0.1515; 0.999074
0.152; 0.999343
0.1525; 0.999586
0.153; 0.999805
0.1535; 0.999999
0.154; 1.00017
0.1545; 1.00031
0.155; 1.00043
0.1555; 1.00052
0.156; 1.00059
0.1565; 1.00064
0.157; 1.00065
0.1575; 1.00065
0.158; 1.00062
0.1585; 1.00056
0.159; 1.00048
0.1595; 1.00037
0.16; 1.00024
0.1605; 1.00008
0.161; 0.999902
0.1615; 0.999696
0.162; 0.999464
0.1625; 0.999208
0.163; 0.998926
0.1635; 0.99862
0.164; 0.998289
0.1645; 0.997932
0.165; 0.997551
0.1655; 0.997145
0.166; 0.996714
0.1665; 0.996257
0.167; 0.995776
0.1675; 0.995271
0.168; 0.99474
0.1685; 0.994184
0.169; 0.993604
0.1695; 0.992998
0.17; 0.992368
0.1705; 0.991713
0.171; 0.991033
0.1715; 0.990329
0.172; 0.989599
0.1725; 0.988845
0.173; 0.988066
0.1735; 0.987263
0.174; 0.986435
0.1745; 0.985582
0.175; 0.984704
0.1755; 0.983802
0.176; 0.982876
0.1765; 0.981924
0.177; 0.980948
0.1775; 0.979948
0.178; 0.978923
0.1785; 0.977874
0.179; 0.9768
0.1795; 0.975702
0.18; 0.974579
0.1805; 0.973432
0.181; 0.972261
0.1815; 0.971065
0.182; 0.969845
0.1825; 0.968601
0.183; 0.967333
0.1835; 0.96604
0.184; 0.964723
0.1845; 0.963383
0.185; 0.962018
0.1855; 0.960629
0.186; 0.959216
0.1865; 0.957779
0.187; 0.956318
0.1875; 0.954833
0.188; 0.953324
0.1885; 0.951791
0.189; 0.950235
0.1895; 0.948655
0.19; 0.947051
0.1905; 0.945423
0.191; 0.943772
0.1915; 0.942097
0.192; 0.940399
0.1925; 0.938677
0.193; 0.936932
0.1935; 0.935163
0.194; 0.933371
0.1945; 0.931555
0.195; 0.929716
0.1955; 0.927854
0.196; 0.925969
0.1965; 0.924061
0.197; 0.922129
0.1975; 0.920175
0.198; 0.918197
0.1985; 0.916196
0.199; 0.914173
0.1995; 0.912127
0.2; 0.910057
0.2005; 0.907965
0.201; 0.905851
0.2015; 0.903714
0.202; 0.901554
0.2025; 0.899371
0.203; 0.897166
0.2035; 0.894939
0.204; 0.892689
0.2045; 0.890417
0.205; 0.888123
0.2055; 0.885806
0.206; 0.883468
0.2065; 0.881107
0.207; 0.878724
0.2075; 0.876319
0.208; 0.873892
0.2085; 0.871444
0.209; 0.868973
0.2095; 0.866481
0.21; 0.863967
